id_user,id_res,X
pinkdreampi,262743,0.07
hdtuan93,262743,0.77
myhanh311291,262743,0.63
tam2306,742582,0.99
phamphuongkhanh64,742582,0.89
nhathoang49,774726,0.99
hophuong7470,133778,0.49
nqthi,133778,0.73
hdtuan93,133778,0.79
foodee_15bf93c7,133778,0.32
huyhong6306,133778,0.81
kimlien050520028814,133778,0.78
vivi7029,133778,0.73
hdtuan93,162533,0.77
huyhong6306,133778,0.79
hdtuan93,162533,0.77
hdtuan93,162533,0.79
hdtuan93,162533,0.87
tranthuyhoanglinh,162533,0.75
phamngoc130498,162533,0.94
ttbms,162533,0.62
0971159089,162533,0.1
ttbms,162533,0.74
ttbms,162533,0.84
huyhong6306,86732,0.83
huyhong6306,86732,0.84
hwahwa.hoahoa,716314,0.34
chyngdia108,716314,0.94
snora307,716314,0.41
hdtuan93,716314,0.83
nghia.chauphu,85432,0.87
nghia.chauphu,85432,0.8
Myvan1529,85432,0.75
thienvu.19,163844,0.29
khoathnh6589,163844,0.9
khoathnh6589,163844,0.8
nguynkimchu6373,163844,0.11
hdtuan93,163844,0.67
hdtuan93,163844,0.65
hdtuan.agp,163844,0.61
kenvinla,163844,0.6
thanhngoc3881,163844,0.32
shinichikudolxag,163844,0.59
thuyn1905,163844,0.51
jack.henry.92798072,163844,0.55
ngoinhachung218931,163844,0.61
tacke_flower95,163844,0.59
0971159089,163844,0.16
nguyentrananhvu180593,163844,0.46
pesuaanh,163844,0.84
hongchau0909,163844,0.69
miecandie81297,163844,0.74
nghia.chauphu,163844,0.76
ttbms,163844,0.79
baprangbo_1176,711806,0.84
huyhong6306,711806,0.83
huyhong6306,711806,0.8
huyhong6306,711806,0.84
huyhong6306,711806,0.67
foodee_2d95e2ef,1003489,0.96
hdtuan93,711654,0.64
hdtuan93,711654,0.72
hdtuan93,711654,0.78
yurile.0401,253292,0.31
foodee_b4wj9nr0,253292,0.27
foodee_sizplykc,253292,0.26
kimanh2072,253292,0.14
hoa.luu.754918,253292,0.92
duytrangle,253292,0.72
hdtuan93,253292,0.74
hdtuan93,253292,0.68
hdtuan93,253292,0.72
michelcuong,253292,0.31
Myvan1529,253292,0.78
hdtuan93,714456,0.77
hdtuan93,714456,0.72
hdtuan93,704110,0.8
foodee_8e4biaf0,50159,0.78
cv71990,50159,0.58
thutran1,50159,0.75
foodee_zm19olvs,50159,0.55
huiruoqi1995,50159,0.12
baby_cat442,50159,0.71
thaianh13489,50159,0.79
foodee_96697790,50159,0.87
bichbini,50159,0.15
special.world27112711,50159,0.45
meoumeome123,50159,0.21
nguyentaptoan,50159,0.26
anhth1348,50159,0.47
michelcuong,50159,0.64
michelcuong,50159,0.88
nguynhoiphng,50159,0.48
ronswift,50159,0.82
may_nguyen,50159,0.74
lovely_novice_007,50159,0.62
trngn7145,50159,0.89
ngohoa94,50159,0.57
Knockmeanfood,50159,0.81
amymap66,50159,0.73
Myvan1529,50159,0.75
nguyenthingochuyen_2003,50159,0.9
thienkhuc1994,50159,0.72
ashleyngo1991,50159,0.78
mr.chanlee78,50159,0.77
trucntt88,50159,0.72
hdtuan93,276511,0.79
hdtuan93,276511,0.63
hdtuan93,276511,0.75
thienthan_bongdem_lx2000,276511,0.8
huyhong6306,195549,0.85
baprangbo_1176,195549,0.85
nguyenthuytrucanh,195549,0.76
hunghunter23,195549,0.64
huyhong6306,195549,0.8
galaxynovar,195549,0.71
nguyenthituongvi.ydk37,195549,0.68
lamthikimthu,629616,0.67
michelcuong,629616,0.8
hdtuan93,85846,0.81
hdtuan93,85846,0.83
hdtuan93,85846,0.72
hdtuan93,85846,0.77
lamthikimthu,85846,0.79
huyhong6306,210771,0.84
baprangbo_1176,210771,0.79
huyhong6306,210771,0.79
huyhong6306,210771,0.8
huyhong6306,210771,0.85
huyhong6306,210771,0.77
cactus1551994,188787,0.43
maivosonnguyen,210771,0.87
huyhong6306,210771,0.72
huyhong6306,210771,0.76
Myvan1529,210771,0.66
cactus1551994,190447,0.67
minhphuongtran0603,751960,0.72
hdtuan93,798299,0.84
foodee_xmqw5wz8,239512,0.82
phuonglinh912,239512,0.3
kathypatra,239512,0.77
hdtuan93,239512,0.77
hdtuan93,239512,0.85
hdtuan.agp,239512,0.89
hdtuan93,239512,0.85
hdtuan93,239512,0.74
ttbms,239512,0.64
huyhong6306,742711,0.81
baprangbo_1176,725640,0.86
huyhong6306,725640,0.84
huyhong6306,725640,0.79
jiach,761736,0.85
jiach,761736,0.92
mr_noname1997,122537,0.82
Myvan1529,122537,0.72
phuong.nguyen2271996,122537,0.99
tuanninhnguyen,133441,0.86
baprangbo_1176,133441,0.85
huyhong6306,133441,0.84
huyhong6306,133441,0.82
huyhong6306,133441,0.84
huyhong6306,133441,0.73
huyhong6306,133441,0.82
huyhong6306,133441,0.83
nguyenthuytrucanh,133441,0.83
lamthikimthu,133441,0.66
mr_noname1997,133441,0.75
Myvan1529,133441,0.7
ronswift,270947,0.78
phamphuongkhanh64,50319,0.21
michelcuong,50319,0.48
lylyarsenal,50319,0.75
bachhoanhunguyet,50319,0.73
foodee_p0wzvmzt,1015016,1.0
hdtuan93,250861,0.84
michelcuong,250861,0.78
hdtuan93,875454,0.73
teppilin,691991,0.67
foodee_xmqw5wz8,798297,0.21
hdtuan93,798297,0.84
michelcuong,210050,0.72
cuuvihothotho,637077,0.75
cuuvihothotho,637077,0.79
cactus131162,637077,0.75
panda1983,197978,0.86
foodee_wpks9wxs,197978,0.94
tinysun169,197978,0.27
foodee_kary7qsa,197978,0.97
hdtuan93,197978,0.8
hdtuan93,197978,0.68
chyngdia108,197978,0.39
tranxuan_lx,197978,0.97
hdtuan93,197978,0.84
phanvyvy1697,197978,0.73
hdtuan93,197978,0.79
hdtuan.agp,197978,0.81
hdtuan93,197978,0.91
hdtuan93,197978,0.89
hdtuan93,197978,0.76
rubykim9495,197978,0.35
khaan2012,197978,0.3
nguyenthuytrucanh,197978,0.8
lamthikimthu,197978,0.8
lamtran8696,197978,0.71
ttbms,197978,0.68
eatran,197978,0.65
Myvan1529,197978,0.55
ngoisaous,879331,0.73
foodee_xmqw5wz8,879331,0.66
foodee_600r8j4w,879331,0.21
hdtuan93,193318,0.82
huyhong6306,193318,0.77
michelcuong,193318,0.78
vitlun_hamchoi,193318,0.78
ngcminh3698,86495,0.68
Myvan1529,662135,0.81
hdtuan93,232824,0.78
hongchau0909,232824,0.74
kwonzun612,86859,0.53
honguyenhonganh1712003,86859,0.52
seagull1995,86859,0.75
emzu,171230,0.36
hwahwa.hoahoa,171230,0.19
meo_map,171230,0.72
miharu.aki,171230,0.28
ngoctramsv.90,171230,0.08
maichanhtruc,171230,0.37
kimngaho14,171230,0.85
hangnga1595,171230,0.09
yenmy_2001,171230,0.74
hdtuan93,171230,0.74
phuongtruongquan,171230,0.38
lamthikimthu,171230,0.63
nguyenphuong9x,171230,0.64
hoangphuongdo93,171230,0.8
michelcuong,171230,0.6
januaryphuongdung,171230,0.67
minh0982808870,171230,0.64
thanhtruc2111,171230,0.64
duongngochongthi,171230,0.73
buivuaihien,171230,0.65
buivuaihien,171230,0.97
ttbms,171230,0.7
anhtrantcag87,104985,0.61
bphuong.phann0028,104985,0.59
teppilin,104985,0.73
foodee_uv9lmr6j4p,70091,0.97
panda1983,70091,0.89
foodee_kfd2k285,70091,0.93
panda1983,70091,0.87
foodee_19a24302,70091,0.89
kimthanh050219,70091,0.93
tranglacyen1983,70091,0.94
foodee_njwuzrru,70091,0.98
nhim.kwon1205,70091,0.79
foodee_19a24302,70091,0.82
foodee_0by0ifzp,70091,0.95
panda1983,70091,0.88
trinhngc917544977,70091,0.94
Binh_An_Tran,70091,0.81
nhinguyn4554,70091,0.76
codonlx619,70091,0.93
foodee_og6trtjf,70091,0.87
panda1983,70091,0.87
ngoisaomayman_2605,70091,0.86
panda1983,70091,0.83
ngoisaomayman_2605,70091,0.66
quethaolxag,70091,0.98
foodee_0by0ifzp,70091,0.93
nhtho8158,70091,0.95
bnhthcm,70091,0.9
tngtnh,70091,0.93
minhhoang250995,70091,0.89
nguynminh4961,70091,0.93
bnhthcm,70091,0.97
foodee_dd6e3f51,70091,0.87
panda1983,70091,0.82
hongloan777921,70091,0.93
baophandinh0568,70091,0.78
nhim.kwon1205,70091,0.83
lulu_thanhluan,70091,0.92
foodee_de2989dc,70091,0.83
lyphan109,70091,0.99
lyphan109,70091,0.99
kittyvan19,70091,0.94
foodee_0by0ifzp,70091,0.89
kimthanh050219,70091,0.92
foodee_fmycgpkp,70091,0.97
foodee_xmqw5wz8,70091,0.41
foodee_xmqw5wz8,70091,0.27
stevehuynhlx,70091,0.17
hdtuan93,70091,0.77
apple_wie_denny,70091,0.74
foodee_ygyuvbih,70091,0.84
kimthanhnguyenhuu,70091,0.84
angiang7667,70091,0.87
Vietlinhag,70091,0.86
hdtuan93,708677,0.81
hdtuan93,708677,0.66
foodee_4a91ee88,756213,0.76
nguyendai93kt,756213,0.83
foodee_d0308a81,756213,0.85
to_nhu_tran2000,1013237,0.79
phucly,630027,0.16
hdtuan93,232844,0.75
dungquach2608,232844,0.81
01259686000,232844,0.64
lisarose1212,232844,0.79
jollyhamstershop,211841,0.69
dangkhoa020313,238556,0.71
p3ngoan.tnt,18715,0.69
p3ngoan.tnt,18715,0.81
nguyentrung359,18715,0.87
jiji6699,57001,0.75
levuluan.net,147369,0.74
01235511671,147369,1.0
hunhlinhkhi,147369,0.93
ronswift,257568,0.77
01259686000,289962,0.83
cuacon_pocodo_33,289962,0.78
jiji6699,20954,0.81
nhdatvn,20954,0.83
ronswift,257651,0.65
forfunnyday,31073,0.83
lili23042014,257587,0.15
may_nguyen,257587,0.77
havitech,645002,0.88
ronswift,257587,0.74
to_nhu_tran2000,645002,0.88
01259686000,645002,0.6
MrCaoDuy,645002,0.9
hipposexy96,645002,0.81
phucly,276243,0.49
thuhang967,276243,0.84
foodee_b7c0c91e,257622,0.92
may_nguyen,257622,0.86
ronswift,257622,0.86
minhanhphanthi221204,192886,0.87
minhanhphanthi221204,192886,0.92
foodee_gkzi4clt,192886,0.87
cuacon_pocodo_33,192886,0.84
ptpt20196,57642,0.8
phatcrouch,233899,0.32
kieutrangnguyen020890,233899,0.76
quen.xiu.9,146144,0.94
thao.trinhmh,57663,0.73
huutrang.huynh,57663,0.48
hovu98,57663,0.93
keobacha2222,57663,0.52
to_nhu_tran2000,779649,0.67
khanhminh1983,257544,0.61
ronswift,257544,0.75
to_nhu_tran2000,886715,0.77
to_nhu_tran2000,886715,0.77
tranquyenbtv,278071,0.88
jiji6699,122519,0.61
jiji6699,122550,0.78
npmery,18708,0.83
nguyenduy412,18708,0.88
jiji6699,18708,0.76
tranthuysieuha,57142,0.7
linhdo0404,18697,0.89
foodee_zm6iieeq,737717,0.63
ddminh24h,18697,0.25
nhattan_dalat,717461,0.77
nguyenductoanstttt,717461,0.85
Kissme2607,717461,1.0
buitiendungstt,717461,0.9
nguyenductoanstt,717461,0.89
Kissme2607,717461,0.89
thanhmaibui,102547,0.59
andyngocdung88,102547,0.63
boylonely753,102547,0.85
thu0908,257655,0.68
ronswift,257655,0.72
ronswift,257655,0.79
tranyenlinh_ss,11114,0.85
jiji6699,11114,0.78
ken_kool94,266804,0.79
ngochinguyenfb01,921017,0.93
lilale150692,921017,0.93
foodee_lcjha9z0,270825,0.78
hoangphuongdo93,57261,0.83
tranyenlinh_ss,57261,0.92
tranhuyv,57261,0.73
cathryntrieu,57261,0.84
jiji6699,57261,0.87
ngockieu274,723508,0.79
andyan23,723508,0.7
chau2201,122663,0.51
to_nhu_tran2000,1021612,0.7
to_nhu_tran2000,1021617,0.76
tranyenlinh_ss,625264,0.83
foodee_m7gy3kgp,778389,0.41
letrang93.tl,252107,0.76
bingo_9x2k6,209289,0.81
ngochieu1194,209289,0.74
nguyenthaihoc7777,209289,0.93
nguyendiemtuyettrinh,703360,0.7
01259686000,703360,0.86
trandangngocthanh,777999,0.78
quocviet1294,639413,0.67
lamthikimthu,639413,0.86
mystery8811,270717,0.3
vientinbaclieu,646555,0.95
khanhminh1983,646555,0.85
RICE,646555,0.9
baclieuracingboy,646555,
vientinbaclieu,646555,0.8
foodee_9ip7utg4,630169,0.86
keobillzinshop,286753,0.79
minh.dan.11a4,57643,0.7
dapump,934138,0.93
loverandy2x,656337,0.83
malangthang,680721,0.85
to_nhu_tran2000,680721,0.88
to_nhu_tran2000,680721,0.81
samhuong1811,680721,0.78
willson.sand.sandara,680721,0.16
bichtram105,680721,0.21
01259686000,680721,0.72
GookAhn,680721,0.8
trakiwii,680721,0.81
to_nhu_tran2000,1003811,0.75
kngan2307,236425,0.58
foodee_smniqo8r,886297,0.62
foodee_smniqo8r,886297,0.63
tranthanhthao107,111839,0.84
Phucthienhoang,111839,0.87
cathryntrieu,111839,0.75
jiji6699,111839,0.79
minhkt0710,878,0.19
chauthingocthu,122518,0.54
anthanh_khongsaurang,122518,0.79
lirabl2002,122518,0.49
jiji6699,122518,0.79
foodee_m7gy3kgp,774953,0.61
cuacon_pocodo_33,294236,0.78
kngan2307,72711,0.8
thao.trinhmh,72711,0.77
kupinnhan,72711,0.6
tranyenlinh_ss,72711,0.72
GookAhn,72711,0.71
ShinNdb,72711,0.8
trakiwii,72711,0.83
phungnghiht12,72711,0.83
tpthao1907,72711,0.94
GookAhn,72711,0.7
cuacon_pocodo_33,72711,0.73
ankhuongdoan,72711,0.7
thanhtruc2111,72711,0.86
huunhan2312,72711,0.73
nguyenbaodoan,72711,0.75
nhatlonglng,72711,0.73
minhquangntts08,72711,0.86
doralyn812,72711,0.82
0916885306,72711,0.76
0942210281,72711,0.69
givanchy188,72711,0.57
socola_becon399,72711,0.78
socola399,72711,0.77
jiji6699,111820,0.74
thao.trinhmh,167626,0.66
quynhnhu243,167626,0.54
khoaitaymapmap,167626,0.84
mrzkei96,167626,0.74
huytrng9911,167626,0.89
foodee_rgqa24ur,749778,0.74
huynnguyn3267,749778,0.94
foodee_1ee5a17f,130626,0.74
jiji6699,57635,0.71
lephan,130626,0.93
tuemai83,130626,0.8
zu.lun3b,130626,0.8
songtu_xunu_285,130626,0.8
phmtuyn,130626,0.82
phuongthanh8690,57635,0.85
tranthuysieuha,130626,0.66
foodee_cu99c1ck,286754,0.98
minhanhphanthi221204,36625,0.29
minhanhphanthi221204,36625,0.45
nguyendiemtuyettrinh,36625,0.81
lt041001,36625,0.63
anthanh_khongsaurang,36625,0.91
letrang93.tl,36625,0.83
foodee_w0i8i1dw,5266,0.77
foodee_p5lx0zvo,5266,0.84
phuoclanh1985,5266,0.98
kule1602,5266,0.19
thao.trinhmh,5266,0.66
tuemai83,5266,0.38
zu.lun3b,5266,0.67
lifewar2002,5266,0.35
ushi2005,5266,0.82
khanhlinh.dang,5266,0.73
fourt_tttt,5266,0.75
d.linhrose,5266,0.69
lamthikimthu,5266,0.78
ddminh24h,5266,0.63
letrang93.tl,5266,0.7
lof.vn,5266,0.63
ngocdq,5266,0.46
apple_wie_denny,5266,0.7
ronswift,5266,0.77
ronswift,5266,0.71
foodee_ygyuvbih,5266,0.58
ngcngngoy,5266,0.62
handonguyen,5266,0.76
may_nguyen,5266,0.85
yuutungtang,5266,0.62
khoaitaymapmap,5266,0.84
nguyenduy412,5266,0.77
samsunsasa,5266,0.64
chinpnbp,5266,0.42
chau2201,5266,0.77
jiji6699,5266,0.74
nhok_bee410,5266,0.46
pethao10498,5266,0.63
taysungmientay,5266,0.76
minhanhphanthi221204,294203,0.45
samhuong1811,294203,0.76
MongThy,294203,0.69
dankun94,294203,0.25
01259686000,294203,0.87
lt041001,294203,0.34
cuacon_pocodo_33,294203,0.58
tlai63755,790378,0.87
foodee_230blxpm,790378,0.86
01259686000,156270,0.66
anthanh_khongsaurang,156270,0.57
lamthikimthu,625563,0.61
GookAhn,170413,0.78
GookAhn,170413,0.67
boynhoc27,170413,0.56
mrzkei96,170413,0.56
jollyhamstershop,170413,0.77
0932392330,170413,0.93
to_nhu_tran2000,18707,0.83
foodee_v4xvzi43,3799,0.44
kngan2307,3799,0.83
jiji6699,3799,0.78
phanphan,923,0.66
ddminh24h,631186,0.51
foodee_xseh54mk,974369,0.99
foodee_l9njznh6,974369,0.97
foodee_87fh7po4,974369,0.99
foodee_uh9xavgz,974369,0.94
phamgam101098,974369,0.45
foodee_62m57pq2,974369,0.17
kngan2307,88532,0.83
minhlhks,88532,0.39
jiji6699,18495,0.64
thao.trinhmh,56873,0.73
thanhthan,56873,0.87
ditim_baby123,56873,0.95
phucly,253266,0.5
nhoxcutebbb113,253266,0.79
tranhuyv,253266,0.85
kishunh,122664,0.57
thao.trinhmh,122664,0.75
fuxk0201,122664,0.72
tieugiaostudio,122664,0.76
foodee_3jqtbvrt,122664,0.81
vohoangty3091996,122664,0.08
Hanh.phan,122664,0.68
minhanhphanthi221204,122664,0.6
to_nhu_tran2000,122664,0.8
annapham853,122664,0.58
ducdinhvi,122664,0.35
nguyenbichchi558,122664,0.82
quynhnhu243,122664,0.78
MongThy,122664,0.75
Hongngoc137,122664,0.63
Hbaongan,122664,0.71
kphung135,122664,0.78
nguyenminhhuongnd,122664,
lamthikimthu,122664,0.93
leduy47,122664,0.6
cuacon_pocodo_33,122664,0.69
mystery8811,122664,0.5
vutienvuong.adream,122664,0.82
may_nguyen,122664,0.63
lamthanhnghiep1990,122664,0.18
kieutrangnguyen020890,122664,0.61
anthanh_khongsaurang,122664,0.7
khoaitaymapmap,122664,0.79
nhocway_bl,122664,0.77
Phucthienhoang,122664,0.91
tranthuysieuha,122664,0.65
chau2201,122664,0.59
yangshiu,18694,0.95
boynhoc27,18694,0.84
kieutrangnguyen020890,18694,0.65
anthanh_khongsaurang,18694,0.91
foodee_zm6iieeq,778877,0.9
daiacquy1999,778877,0.43
01259686000,778877,0.84
nguyendiemtuyettrinh,778877,0.83
hoangthiplapla,778877,0.8
foodee_e010ebak,730750,0.98
to_nhu_tran2000,286760,0.78
to_nhu_tran2000,286760,0.92
foodee_gkzi4clt,726873,0.65
thao.trinhmh,726873,0.66
knhu.7,678715,0.85
bingo_9x2k6,678715,0.76
dangthibichloan,317760,0.17
hanhanmynhan,317760,0.08
ukmoon911,317760,0.07
01259686000,317760,0.58
cuacon_pocodo_33,317760,0.77
foodee_z9g1pd0v,36524,0.77
uyenbi_,204128,0.85
windyelnino,204128,0.58
vutrunganh412,204128,0.9
tamntt301,36904,0.39
leveleve,253318,0.89
kimtuyen2341994,253318,0.9
foodee_m9jvy297,281380,0.57
foodee_z9g1pd0v,281380,0.89
foodee_8cbab152,281380,0.99
foodee_0a4022db,281380,0.94
foodee_9a30a738,281380,0.93
foodee_59702338,281380,0.98
luudinhvu97,281380,0.98
foodee_911692e0,281380,0.97
tantrangbonbon,281380,0.88
dinhtung300692,83341,0.86
HuongBii_49910150,281380,0.91
foodee_6f9p72r4,281380,0.87
nhnguyn6522,281380,0.31
chipsu.dontcry,281380,0.66
tamntt301,281380,0.57
Huong_Vu,937855,0.88
foodee_4b9a9366,937855,0.88
niemtinbatdiet_253,752737,0.08
nguyenanhnha1408,752737,0.55
foodee_a7m2lez0,900132,0.09
foodee_bwycgcr6,872011,0.95
foodee_azjm0hat,872011,0.91
foodee_kjn0rgd7,872011,0.99
foodee_dzlzgq57,872011,0.99
foodee_cnk90hlg,872011,0.99
hoanglv1108,264118,0.52
foodee_f2njevlo,993786,0.8
foodee_z9g1pd0v,186388,0.2
minhdomino,186388,0.32
linhsally.is,186388,0.55
kimtuyen2341994,186388,0.8
truongnx74,36988,0.81
foodee_fufxb7dd,210009,0.81
suachuamit111,676438,0.72
nhok_ph_tt,258015,0.9
bich.vuvanpham,258015,0.9
windyelnino,204179,0.68
Huong3436,977953,0.87
anhtuan01699672262,36514,0.77
oenoen,36514,0.8
balykute,100412,1.0
minhhuongnh,61401,0.87
0903473588,61401,0.64
uyenbi_,688951,0.77
uyenbi_,668334,0.84
foodee_ht0cl8ar,896736,0.99
perfectspring00,896736,0.99
namnguyn1591,763975,0.69
windyelnino,204297,0.72
greendesign007,36840,0.78
tuananh_pro_hp,673346,0.25
windyelnino,673346,0.57
nguyenkimvan72,216731,0.85
foodee_z9g1pd0v,915316,0.79
windyelnino,683953,0.68
ngocanhnguyen8899,683953,0.3
foodee_z9g1pd0v,677250,0.58
thanhnguyenphuongcnn,677250,0.48
windyelnino,714376,0.65
uyenbi_,688885,0.94
foodee_m9jvy297,61951,0.47
foodee_z9g1pd0v,61951,0.8
tamntt301,61951,0.81
nguyenxuanbach258,292194,0.85
tranhoangquanbahuyen,292194,0.91
truongnamthanhhn80,292194,0.88
taingo1979,292194,0.9
nguyentrangbn,292194,0.89
ly266,292194,0.9
windyelnino,699232,0.63
foodee_0vlu77r2,246510,0.47
huyengiap090611,246510,0.63
tamntt301,246510,0.82
ngqun4778,724237,0.99
luxury2106,135768,0.98
snnguyncng6622,887932,0.93
snnguyncng6622,887932,0.99
snnguyncng6622,887932,0.98
snnguyncng6622,887932,0.84
foodee_fufxb7dd,193003,0.77
Thuysandy98,915328,0.8
foodee_z9g1pd0v,915328,0.65
xuanquinguyen1402,146710,0.85
uyenbi_,688947,0.84
tungvanhoahoc,87863,0.77
nguyenkimvan72,231337,0.83
leveleve,252808,0.65
windyelnino,252808,0.75
hanhbu.6995,628170,0.85
moonxinh93,628170,0.83
moonxinh93,628170,0.82
phucnv.taichinh,780645,0.87
thanhthanh4078,780645,0.92
uyenbi_,667755,0.94
huong_socola81,657245,0.98
thu.chocopie.7,59892,0.79
foodee_fufxb7dd,190239,0.77
linhducanhhahaha,36850,0.99
ngoncomay1111,75565,0.86
ZhangNina,664480,0.87
chipsu.dontcry,664480,0.66
josgiangnguyen,664480,0.92
hung_bk53_l55_myh,177943,0.39
leveleve,177943,0.45
trinhdungsi,204547,0.42
airinspire1312,204547,0.65
windyelnino,672930,0.58
doanthihanh1997,61711,0.54
greendesign007,61711,0.78
foodee_5a014f91,746993,0.95
foodee_5a014f91,746993,0.99
foodee_5a014f91,746993,1.0
ngothuynga.bn,746993,0.81
foodee_9844c865,746993,0.86
foodee_88a10e97,746993,0.44
sonhamsa,746993,0.89
vtg91229,315857,0.84
windyelnino,724871,0.63
vanquang.luong3,140488,0.76
hoanglv1108,140488,0.68
anhtuan01699672262,140488,0.59
thanhngoc2312,140488,0.84
haphuong9891,140488,0.98
windyelnino,668321,0.77
nguyenkimvan72,164220,0.84
phamluc_nd,204699,0.73
tranthvn,36773,0.71
Huong3436,940274,0.9
vtg91229,940274,0.84
songvakhatvong94,993772,0.61
leveleve,60017,0.58
foodee_a7bbeb71,59127,0.88
lni7195,59127,0.71
foodee_bcb83231,59127,0.91
mtmho,59127,0.89
foodee_ce99ae21,59127,0.76
cuavinh,59127,0.93
sangeun,59127,0.92
dth.nana,59127,0.89
metthi64,59127,0.94
haiq364,59127,0.91
sangeun,59127,0.82
ngohan120384,59127,0.84
tn1202755,59127,0.91
phanthu1107bn,59127,0.92
nkcbng,59127,0.81
nguyenthily7891,59127,0.88
luuhaanh127790,59127,0.87
nguyentuvi.123456,59127,0.82
namtrn07.123,59127,0.88
sansan123.sb,59127,0.9
ngohai.hung91,59127,0.79
khongcanbietgihet56,59127,0.87
haphuong567,59127,0.96
tinhmen786,59127,0.97
eunsang14021995,59127,0.98
phanvananh947,59127,0.94
thanhhuyenbn89,59127,0.85
phamha.kosei,59127,0.88
evergreennguyenipag,59127,0.93
yen.nt,59127,0.92
hoangtubachma15_10,59127,0.98
Jinngo1601,681932,0.78
windyelnino,753933,0.71
leveleve,21116,0.34
vutrunganh412,21116,0.75
foodee_fufxb7dd,21116,0.54
nguyenthuhuyen.bm,21116,0.77
nguyenkimvan72,21116,0.7
windyelnino,717381,0.54
foodee_zb2da8ye,981608,0.42
windyelnino,649839,0.71
lonelyD,220340,0.63
leveleve,220340,0.64
nguyenkimvan72,220340,0.7
tamntt301,20138,0.72
nguyennamars,657842,0.88
boynb.cntp,726663,0.92
foodee_a7bbeb71,288148,0.5
windyelnino,288148,0.8
nguyenkimvan72,288148,0.87
tamntt301,81784,0.69
khocvole88,81784,0.62
tamntt301,81784,0.74
LETHANHTRA.11.06,233268,0.9
danmeimania,142064,0.66
yeu_dg,158682,0.8
leveleve,249658,0.72
tamntt301,250799,0.6
vtg91229,915292,0.73
tronvovv,673828,0.68
leveleve,673828,0.59
windyelnino,673828,0.59
windyelnino,701193,0.77
linhsally.is,664250,0.63
Thuysandy98,743426,0.79
ZhangNina,743426,0.76
foodee_a4p3q5gl,937611,0.87
foodee_qqfc5god,1013175,0.9
uyenbi_,689319,0.98
windyelnino,697539,0.61
uyenbi_,688946,0.87
dinog-nah,790821,0.82
windyelnino,688991,0.75
thanhhung1203,227224,0.3
nguyenkhong008,227224,0.84
minhchau.ruby3004,227224,0.7
lemai14486,227224,0.84
t.pisces,734062,0.83
LETHANHTRA.11.06,671511,0.92
nguyenngan263,687252,0.08
windyelnino,687252,0.69
foodee_2homxfq7,937258,0.98
congaitongthong_hp96,937258,0.86
foodee_ag2qcrjx,792065,0.9
Thuysandy98,918544,0.74
vtg91229,918544,0.89
foodee_18kd0ejs,918544,0.95
vuhoa0112,192429,0.42
nule451994,192429,0.84
pip1234,665344,0.35
enzohonghanh,665344,0.83
foodee_4hwsxsaf,665344,0.88
huyn5011,665344,0.98
lovely0170,665344,0.94
thao070994,665344,1.0
Thuysandy98,975782,0.72
Thuysandy98,935521,0.67
Thuysandy98,915319,0.78
foodee_324cd7fb,21120,0.14
thanhmaibui,21120,0.86
nguyenkimvan72,21120,0.79
buingocloi74,21120,0.47
haupr84,708462,0.96
leanh250908,708462,0.9
hau_pr,708462,0.97
linhtran6489,708462,0.94
haupr,708462,0.95
tamntt301,20005,0.69
vuthechi.jp,20005,0.84
thananhtuan.bg,20005,0.74
0986860619,20005,0.44
windyelnino,673824,0.6
bichsmiles,744987,0.89
bichsmiles,744987,0.99
khoiip5s,744987,0.96
Thuysandy98,649203,0.77
imngocson,649203,0.75
foodee_uq9q7u1j,711799,0.47
windyelnino,711799,0.66
uyenbi_,667380,0.78
windyelnino,667380,0.57
foodee_yo7ytu3p,236076,0.82
xbdhjf,900137,0.56
tranglovescat,204549,0.22
vtg91229,858518,0.86
nguyenhoaithu0712,858518,0.99
foodee_fufxb7dd,186166,0.76
foodee_18kd0ejs,899692,0.95
foodee_fbsu4vcv,899692,0.19
Thuysandy98,664797,0.73
sk.stt,664797,0.6
Thuysandy98,668268,0.62
truongthaoanh,721290,0.79
Winterboybn,649715,0.87
salenhahanghongkong,22714,0.29
foodee_g6n8l4cy,901411,1.0
foodee_h0s6fokm,901411,0.96
foodee_sxinvl3x,901411,0.99
foodee_0a4aa1e1,901411,0.98
dbduy123,1000374,0.76
dbduy123,1000374,0.64
windyelnino,671347,0.72
chungnguyn6913,776215,0.87
cuongkieu.dn,776215,0.73
cuongkieu.dn,776215,0.68
vtg91229,927263,0.85
thanhnguyenphuongcnn,230120,0.68
Mrgame0ver321,936745,0.94
tuanninh1989bn,898729,0.59
foodee_z9g1pd0v,259443,0.7
nule451994,259443,0.94
vtg91229,935799,0.72
tamntt301,150617,0.7
vtg91229,901149,0.8
nga1506,118630,0.78
Phuong_rodez,947120,0.72
nhungnhung1984,634166,0.37
foodee_z9g1pd0v,670824,0.81
kieutrang2610,634166,0.93
maipham010390,634166,0.74
Spirit1981,634166,0.87
leveleve,634166,0.55
saotroi_9x_007,634166,0.94
tata_kiz,634166,0.73
Thuysandy98,670824,0.74
nguyenminhthuan,634166,0.8
le.tien.7509,634166,0.84
xera_1761,634166,0.81
SongTu.Marketer,634166,0.8
hoa_16_9,634166,0.65
nguyendat.328,683062,0.43
windyelnino,683062,0.68
lan.146,683062,0.89
