,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
3798,"32 Nguyễn Trãi, P. Phú Cường,Thị xã Thủ Dầu Một, Bình Dương","Đã check in nhiều lần tại quán này, chất lượng rất ok, view đẹp thoáng mát vì đối diện công viên. Sẽ luôn ủng hộ.",799168,foodee_7wl88wtn,10.978707,106.654733,Tàu Hũ Papa,10.0,Khanh Tran,1
3802,"32 Nguyễn Trãi, P. Phú Cường,Thị xã Thủ Dầu Một, Bình Dương","Mình ăn tàu hũ đá ở nhiều nơi nhưng thích ở đây nhất.
Mình kêu 2 phần tàu hũ khoai môn và tàu hũ bánh flan 36k
Vị ngọt thanh vừa phải không ngán, tàu hũ mềm thơm 😘 
Nhâm viên phục vụ nhiệt tình và dễ thương
Sẽ quay lại ủng hộ tiếp",799168,minjtun92,10.978707,106.654733,Tàu Hũ Papa,10.0,Phượng Nguyễn,1
3805,"333 Đại Lộ Bình Dương, KP. Hòa Lân, P. Thuận Giao,Thuận An, Bình Dương","Món ngon, nhân viên nhiệt tình",925181,tranphuong1905,10.950444,106.706384,The Hub Coffee & Tea,10.0,Sam,1
3806,"333 Đại Lộ Bình Dương, KP. Hòa Lân, P. Thuận Giao,Thuận An, Bình Dương","Món ngon, giá rẻ, nhân viên thân thiện. Thích nhất các món trà trái cây ở đây",925181,tranphuong1905,10.950444,106.706384,The Hub Coffee & Tea,10.0,Sam,1
3869,"39 - 79 Nguyễn Văn Linh, P. Tân Phú,Thị xã Đồng Xoài, Bình Phước",Quán tuyệt vời,733204,Ttppsuadongxoai,11.5337335377774,106.8841909852153,Vĩ Dạ Quán - Cafe & Quán Ăn,10.0,Ăn sáng Ngon Đồng Xoài Bình Phước,1
3870,"39 - 79 Nguyễn Văn Linh, P. Tân Phú,Thị xã Đồng Xoài, Bình Phước","Mình đã ăn sáng ở đây rất nhiều lần, cảm nhận là rất tuyệt vời!
Bún ngon tuyệt, phục vụ tốt, không gian sang trọng và rộng, 
*****
Ăn sáng ngon đồng xoài, Ăn sáng ngon Bình Phước",733204,Quyenle.info,11.5337335377774,106.8841909852153,Vĩ Dạ Quán - Cafe & Quán Ăn,10.0,Hữu Quyền Lê,1
3884,"8 Phạm Ngọc Thảo,Thị xã Đồng Xoài, Bình Phước","Quán phục vụ khá tốt, vui vẻ và lịch sự. Mình gọi món không có trong menu nhưng đầu bếp vẫn làm theo ý mình (cho 1 điểm cộng).
Mình đến quán lúc đang có chương trình uống thoải mái bia Đức tính 70k/người.
Đi 6 người, uống bia Đức, kêu 5 món ăn, tổng bill hết 700k cho một buổi chiến đấu oanh liệt!",140518,cafedemkhuya0510,11.533925,106.89792,Vườn Bia & Coffee Cát Tiên - Phạm Ngọc Thảo,10.0,Anny Phan,1
3892,"1097 Phú Riềng Đỏ, P. Tân Phú,Thị xã Đồng Xoài, Bình Phước","Điểm thưởng thức đồ uống ngon tại đồng xoài.
Đồ uống ngon phục vụ tốt, giá cả hợp lý,
Thật tuyệt khi đến đây gặp gỡ bạn bè cũng như công việc",311557,phatthanh79,11.53574,106.901052,Milano Coffee,10.0,phatthanh79,1
3894,"Quốc Lộ 13, Xã Tân Khai,Hớn Quản, Bình Phước","Quán sạch sẽ, thoáng mát, có phòng vip nữa. Đồ ăn tươi chế biến món nào cũng ngon hể á. Đặc biệt la giá vô cùng hạt dẻ luôn.
Sẽ ủng hộ hoài nè",769013,foodee_9c8q6guc,11.5216591666429,106.6150750146253,Làng Nướng Biển Mặn,10.0,Hoang Ngoc,1
3905,"Lê Duẩn, P. Tân Bình,Thị xã Đồng Xoài, Bình Phước",Pha chế rất ngon !,691966,beunnguyen,11.531137406380699,106.88986547291272,88's Cafe,10.0,Yến,1
3906,"Lê Duẩn, P. Tân Bình,Thị xã Đồng Xoài, Bình Phước",A brand new coffee joint in town. We stopped by here on our way to visit a friend. The place is brand new that has been opened for a few days. The decor is unique and different than the other coffee joints nearby. The staff is friendly and attentive. The owner is hospitable and accommodating. We hope other people will stop by and check out this place. Prices are decent with a whole list of drinks and cocktails.,691966,UncleLeo,11.531137406380699,106.88986547291272,88's Cafe,10.0,UncleLeo,1
3917,"Tỉnh Lộ 741,Thị xã Đồng Xoài, Bình Phước","Quán thoáng mát, rộng rãi... và có võng nằm... bạn nào đi đường xa có thể ghé đây để nghỉ trưa...
đi đường vào dịp cận tết sẽ thấy nổi bật 1 góc vàng rực... đó là quán Ngọc Châu nha... nằm ngay đầu dốc Tà Bế, ấp 1 xã Tiến Hưng, đối diện hãng sắt Đại Thành Lợi, nguyên cái bảng bự chảng THÉP NHẬT mà đi từ phía nào cũng có thể thấy.... tết sắp đến rồi.. ghé và uống nước sâm là perfect <3

nước sâm đúng vị người Hoa <3 vì chủ cũng là người Hoa, là nghề truyền thống nên không bỏ bậy đâu... mình uống ở đây cũng khá lâu rồi... 1 chai 10k... trời nắng làm 1 hơi là hết :) 
bán ngày nào, hết ngày đó... có mấy bữa lại kiếm nc sâm mà hết mất tiêu ... :(((( à mà lợi tiểu nữa nha :)))) tốt cho sức khoẻ hahahah review sát nút luôn tr ơi :v 

thấy quán bán nước sâm ngon, cô chủ cũng nhanh và thoải mái... giá cả bình ổn, k chặt chém.... từ 10-20k/ ly nước mà chưa thấy ai review... mình crush món nc sâm nên chỉ rv nước sâm thôi, những món khác cũng dc dc :v 

mọi người ghé ủng hộ nhé <3",55670,foodee_ip31l5av,11.511482,106.892212,Cafe Ngọc Châu,10.0,Vy Phương,1
3964,"37 Nguyễn Văn Cừ,Thị xã Đồng Xoài, Bình Phước","Đi đâu sg xa xôi, ngay đồng xoài mà có quán chất lượng luôn",670916,duongttt88,11.535251,106.888981,Hồi Xưa Coffee,10.0,Thuy Duong,1
3970,"Đường Số 20, P. Tân Bình,Thị xã Đồng Xoài, Bình Phước","Gam màu chủ đạo của quán là màu xanh lá từ khay nước, màu bàn ghế, màu sọt rác, nhìn mát mẻ, sạch sẽ.
Bạn nam phục vụ qá đẹp trai, nói chuyện nhẹ nhàng mún ngất, lúc nào cũng cười rất yêu, khách ra về lúc trời mưa còn che dù ra tận xe, cảm giác ax lúc đó bín mất zồiii kkkkk",654510,hangdo.do,11.5324,106.89454,Nàng Kiều - Hủ Tiếu Mực,10.0,Hằng Đỗ,1
3984,"92 Trần Hưng Đạo, P. An Lộc,Bình Long, Bình Phước","Theo thông tin tìm hiểu thì Wagashi là từ chỉ những đồ ngọt có sự trình bày đẹp mắt, mang tính thẩm mỹ cao chứ không chỉ đơn thuần là ngon miệng. do đó chiếc bánh khá đẹp và tinh tế.

Món bánh trung thu điêu khắc hoa mỹ này đem tặng người thân, bạn bè sẽ rất tuyệt đó. Ăn bánh phải uống với trà mới chuẩn nghen.

Các loại hoa do nghệ nhân bánh tự chọn và trong hộp sẽ có 6 loại bánh khác nhau, không trùng lặp.

Nói về chút vỏ bánh. Thay vì nướng hay hấp thì vỏ bánh là khá dẻo, mềm và chỉ cần giữ lạnh là bánh tự chín. Để lạnh càng lâu thì bánh càng ngon. Bánh tươi nên thời hạn bánh cũng có giới hạn cho phép.",768932,foodee_74b12a60,11.651815457799302,106.60622312800291,Wagashi - Bánh Trung Thu Điêu Khắc - Shop Online,10.0,Khắc Hưng  Trần ,1
3986,"92 Trần Hưng Đạo, P. An Lộc,Bình Long, Bình Phước","Lần đầu tiên biết đến loại bánh này. Phải nói đập vào mắt là màu sắc k chê vào đâu được, quá xinh xắn. Bánh thì thơm ngon, ăn mãi không chán. Chị chủ thì nhiệt tình, nói chuyện dễ thương.",768932,trangpham.1213,11.651815457799302,106.60622312800291,Wagashi - Bánh Trung Thu Điêu Khắc - Shop Online,10.0,Trang Pham,1
4002,"Đường Tỉnh 749, P. Phước Bình,Phước Long, Bình Phước",Đồ uống ngon nhất từng uống. Đúng là hãng lớn,862758,foodee_2e482477,11.8166002699227,106.9530211170344,Totocha Milk Tea  - Phước Bình,10.0,Minh Trí,1
4005,"Đường Tỉnh 741, Xã Phú Riềng,Phú Riềng, Bình Phước",View khá đẹp. Không gian tên tĩnh. Thích hợp để các nhóm bạn hội họp.,866099,conghau.bach,11.662001,106.899945,Nemo Tea,10.0,Hậu Bạch,1
4011,"32/12 Nguyễn Thông,Tp. Phan Thiết, Bình Thuận","Quán bình dân. Và món ăn rất ngon. 
Sẽ ủng hộ quán thường xuyên.",201850,thanh.vo.528,10.937872,108.129604,Đất Việt - Quán Ăn Sân Vườn,10.0,Xuan Vo,1
4014,"122 Nguyễn Đình Chiểu,Tp. Phan Thiết, Bình Thuận","Cảm ơn Line Up Bar cũng như các bạn trẻ đã mang tới Phan Thiêt - Mũi Né những điệu nhảy thật sôi động, đầy sức sống ... các bạn thật tuyệt vời.

PS: Đây cũng là điểm thưởng thức hải sản tươi sống, đặc sản Phan Thiết với giá rất hợp lý, không gian lịch sự, nhân viên ân cần. Không gian quán rộng với hơn 50m bên biển phù hợp cho mọi đối tượng, khách gia đình, khách đoàn. Các bạn du lịch Phượt có thể liên lạc với quán để đặt ăn uống có hỗ trợ giá đặc biệt (0935160181 chị Thảo)",122721,tuna1,10.955038,108.22564772883601,Line Up Bar & Club,10.0,Nguyen Tuna,1
4021,"38-39 Lê Đại Hành, P. Phú Thủy,Tp. Phan Thiết, Bình Thuận",Hương Sen Trắng Hương Vị Chay Thuần Khiết,686114,hst,10.9400265,108.12408460000009,Nhà Hàng Chay Hương Sen Trắng,10.0,Hương Sen Trắng Vegetarian,1
4060,"8 Hoàng Hoa Thám, P. Phú Thủy,Tp. Phan Thiết, Bình Thuận","Quán dễ thương , không gian yên tĩnh , nước uống ngon , nhân viên thân thiện",295304,foodee_gzdm5jfp,10.936395,108.108861,1985 Cafe,10.0,Umii Eira,1
4067,"8 Hoàng Hoa Thám, P. Phú Thủy,Tp. Phan Thiết, Bình Thuận","Quán cà phê siêu dễ thương, đồ uống ngon và phục vụ chu đáo. Những ai đến Phan Thiết nên đến đây để cảm nhận rõ hơn về quán.
Sẽ quay lại <3",295304,nguyennhatduy0308,10.936395,108.108861,1985 Cafe,10.0,Chú Tiểu (Duy Nguyen),1
4068,"8 Hoàng Hoa Thám, P. Phú Thủy,Tp. Phan Thiết, Bình Thuận","Mỗi lần về Phan Thiết thì mình lại ghé quán 1985 để nhâm nhi một ly trà đào mát lạnh, hay sinh tố chanh đào Hà Nội bây giờ lại có thêm món ưa thích mới đó là món Sinh tố việt quất. Không gian yên tĩnh, cộng với guu âm nhạc của anh chú quán mình chỉ biết dùng một từ đó là : Hoàn Mỹ :))) Quán đậm chất cổ điển, vintage nhẹ nhàng phù hợp cho những người thích sống ảo như mình tới đây chụp choẹt *haha*. Giá cả cũng rất vừa túi tiền. Sẽ đến quán ủng hộ dài dài cho đến khi đọc hết mớ sách của quán ❤️",295304,death_of_l0ve,10.936395,108.108861,1985 Cafe,10.0,Tiên Nguyễn,1
4075,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Quán có bán buổi trưa. Không giản rộng và thoáng. Chị chủ cân hàng nhiệt tình và vui vẻ lắm. Còn anh chồng và đứa con thì cũng tươi cười khi bê món cho khách. Giá không cao, chắc tại mùa này có hàng, mà cảm nhận có vẻ quán cũng không bán mắc. 1kg ngao (hay sò lụa ko nhớ rõ nhưng to hơn con sò lông) + 1/2kg ốc vòi voi + 1 mực ống 250 lạng + 1 cơm chiên trứng + 1 trứng chiên củ hành  596k cho 2 người ăn no căng bụng. Sẽ ghé lại những lần sau nữa.",273265,hongocnguyenkhang,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Jayden Ho,1
4077,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Mình cùng với gia đình đi ăn đồ hải sản Tươi Sống tại Mũi Né. Mình và gia đình xin được đính chính lại cho tất cả gia đình ,bạn bè, đồng nghiệp và người thân rằng khi đi ăn đồ hải sản Tươi Sống thơm ngon đúng điệu thì các bạn phải bỏ ra 1 chút thời gian chờ đợi tầm khoảng 40 hay là 50 phút tuỳ theo món Hải sản mà gia đình, bạn bè đã gọi món...theo mình và gia đình đồ Hải Sản Tươi Sống được chế biến đúng cách và thời gian hợp lí sẽ giúp cho món ăn thơm ngon và hợp vệ sinh. Tóm lại gia đình rất thích ăn ở quán BờKè Tuấn Thảo 180,nhiệt tình vui vẻ và cô chủ bán hàng lùn lùn mà rất dễ mến. Ok cho 10điểm.",273265,foodee_8bc92087,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,foodee_8bc92087,1
4078,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","https://sites.google.com/site/boketuanthao180taiphanthiet/
Đến đây mình được trải nghiệm những món ăn ngon hải sản tươi sống mình hứa sẽ đưa gia đình và bạn bè trở lại Mũi Né sẽ ghé thăm và ăn các món ăn hải sản tại quán  Bờ kè Tuấn  Thảo180 , địa chỉ 120 Nguyễn Đình Chiểu.",273265,foodee_8oktaqip,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Lê Tu,1
4082,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Mùa Hè này các bạn nghĩ gì đi đâu, và ăn ở đâu Điều đầu tiên của tôi và cô chú và các bạn của tôi nghĩ đến là đi du lịch ở, Mũi Né. vừa được tắm biển vừa được thưởng thức những món hải sản tươi ngon được nghỉ ngơi thoải mái không gian mát mẻ, đã tới Mũi Né các bạn không thể bỏ qua điểm ăn uống nổi tiếng ở khu vực này là"" bờ kè Tuấn Thảo 180"" địa chỉ 120 Nguyễn Đình Chiểu. Điều mình thích thú nhất ở đây là các bạn nhân viên thật là nhiệt tình và vui vẻ.1000like.",273265,dothihuyen,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Ẩm Thực Hà Nội  Alex,1
4084,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Tất cả Món Nướng ở đây chế biến ngon , hương vị
Đậm đà  , quán Tuấn Thảo 180 không gian Thoáng mát 
Quán nằm cạnh Bãi biển ,các bạn có thể vừa ăn chiều và ngắm mặt trời lặn trên mặt biển .
  Đến với Mũi Né Các bạn nhớ ghé tới đây ăn ..",273265,ngockieu4289,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Ngoc Kieu,1
4085,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Lần này tôi lại. Có dịp đi Mũi Né tôi và máy đứa bạn lại ghé quán nhưng không ăn ở quán ,mà mua mang về...hương vị vẫn thơm ngon...
  Các loaị sò bự ,mập ú nứớng mỡ halành đậu phọng cực ngon...
  Hôm đó gặp bữa có tôm mũ ni ,chúng tôi mua và hấp sả thơm ngon...vị ngọt của thịt tôm bà vị mặn mặn của hải sản biển thật tuyệt...những co tu hài rất to..",273265,linngc6389,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Liên Ngọc,1
4093,"120 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Mình pek cho này ngon, cân đủ",273265,vinhngc9919,10.9548637085964,108.22344269603491,Quán Bờ Kè Tuấn Thảo 180 - Hải Sản Tươi Sống,10.0,Vinh Ngọc,1
4153,"240 Thủ Khoa Huân, P. Phú Thủy,Tp. Phan Thiết, Bình Thuận","Mình là khách du lịch từ sài gòn . Xem foody thì tìm được quán . 

Điểm công đầu tiên là về cách phục vụ . Mình đi chung với bà , lúc đó có anh nhân viên siêu nhiệt tình luôn đỡ bà mình vào ngồi . Thấy động tác đó là phải khen khen khen nhiều luôn . 👍🏻👍🏻👍🏻
 Điểm cộng thứ hai là về giá cả rẻ quá đi chứ , mà ly nào cũng to 😌 
Điểm cộng thứ ba là không gian của quán , vừa trang nhãn , cổ kính nhưng không lạc hậu . Thích cái toilet ghê , thơm thơm . Quán có cái kệ sách bao to luôn . Mà ko dc đầy cho lắm hí hí :)) . 
 Mình chỉ có hai điểm lưu ý cho quán 
 1 là món mijito passion chua quá >_< 
 2 là trước quán có một cái cây ...mà lại che mất ""TA"" đi rồi , lần đó mình phải vòng lại vì không thấy tên quán a~~ 😤

Nói chung thì mình rất thích quán . Sau này ghé Phan Thiết sẽ lại tới",633289,hanahanguyen16,10.9331674,108.1156028,Ta Coffee - Thủ Khoa Huân,10.0,SE HE,1
4171,"219 Tôn Đức Thắng,Tp. Phan Thiết, Bình Thuận","Món ăn cực ngon, các chị nhân viên nhiệt tình, hệ thống phục vụ hiện đại so với một số nhà hàng cao cấp ở Phan Thiết",71162,foodee_ly0polnl,10.936437,108.11123,Sweet Delight - Tôn Đức Thắng,10.0,Sắc Đẹp Sức Khỏe,1
4187,"219 Tôn Đức Thắng,Tp. Phan Thiết, Bình Thuận","Quán Ngon, nhiều món ăn, đã đặt bánh kem sinh nhật ở đây cho bx .Phục vụ tốt, nhanh lẹ, tết không phụ thu. Quán đông nhưng sắp xếp hợp lý nên ai cũng đc phục vụ nhanh.",71162,alias198x,10.936437,108.11123,Sweet Delight - Tôn Đức Thắng,10.0,Hải Gà Ác,1
4194,"122 Nguyễn Đình Chiểu, P. Hàm Tiến,Tp. Phan Thiết, Bình Thuận","Nhà hàng được yêu thích đặc biệt là không gian ấm cúng, lãng mạn với hơn 60m mặt biển vinh Phan Thiết. Các món đặc sản Phan Thiết như lẩu thả, gỏi cá mai, mực một nắng. Một Nắng nhà hàng có thực đơn đồ ăn phong phú đồ uống pha chế đa dạng, lịch sự, sạch đẹp. Lưu ý duy nhất nếu bạn là khách đoàn thì hãy gọi điện thoại đặt đồ ăn và chỗ ngồi trước để nhà hàng phục vụ bạn được chu đáo  hơn. Nhà hàng rộng có phòng riêng có thể phục vụ tới 300 khách phù hợp tổ chức sự kiện gia đình, công ty, bạn bè với đội ngũ tổ chức sự kiện chuyên nghiệp.",249759,bachfg,10.954954669114,108.2254048206375,Một Nắng - Hải Sản Bờ Kè,10.0,Muine Check-in,1
